Month,Year,Area,Avg.PlantCover,AvgPlantHeight,Avg.PeriphytonCover,AvgPeriphytonVolume,AvgWaterDepth,FunctionalGroup,TotalWeight,TotalBiomass,Depth,NOX,NO3,NO2,NH4,TN,DIN,TON,TP,SRP,ChlA,TOC,Sal_S,Sal_B,Temp_S,Temp_B,DO_S,DO_B,Turb,pH
February,1996,Shark,21.63492063,29.41269841,33.82539683,2967.063492,50.0952381,invertivore,13.24344961,1.89192136,2.566666667,2.056,1.902,0.154333333,2.696666667,77.697,4.752666667,72.94466667,0.659333333,0.047,1.630666667,1445.416667,6.933333333,7.333333333,15.83333333,16,8.266666667,8.3,8.983333333,NA
February,1996,Shark,21.63492063,29.41269841,33.82539683,2967.063492,50.0952381,planktivore,0.54570013,0.07795716,2.566666667,2.056,1.902,0.154333333,2.696666667,77.697,4.752666667,72.94466667,0.659333333,0.047,1.630666667,1445.416667,6.933333333,7.333333333,15.83333333,16,8.266666667,8.3,8.983333333,NA
February,1996,Shark,21.63492063,29.41269841,33.82539683,2967.063492,50.0952381,algivore,0.482328794,0.068904113,2.566666667,2.056,1.902,0.154333333,2.696666667,77.697,4.752666667,72.94466667,0.659333333,0.047,1.630666667,1445.416667,6.933333333,7.333333333,15.83333333,16,8.266666667,8.3,8.983333333,NA
February,1996,Shark,21.63492063,29.41269841,33.82539683,2967.063492,50.0952381,omnivore,1.678652502,0.239807499,2.566666667,2.056,1.902,0.154333333,2.696666667,77.697,4.752666667,72.94466667,0.659333333,0.047,1.630666667,1445.416667,6.933333333,7.333333333,15.83333333,16,8.266666667,8.3,8.983333333,NA
February,1997,Shark,24.73076923,26.31730769,36.71153846,2534.375,31.10576923,algivore,0.962077626,0.137439661,2.566666667,3.192666667,2.937666667,0.255,1.227666667,58.20933333,4.420333333,53.789,0.424333333,0.022666667,2.050666667,1320.507,16.2,16.26666667,25.6,25.6,5.233333333,5.233333333,4.55,NA
February,1997,Shark,24.73076923,26.31730769,36.71153846,2534.375,31.10576923,piscivore,2.59625647,0.370893785,2.566666667,3.192666667,2.937666667,0.255,1.227666667,58.20933333,4.420333333,53.789,0.424333333,0.022666667,2.050666667,1320.507,16.2,16.26666667,25.6,25.6,5.233333333,5.233333333,4.55,NA
February,1997,Shark,24.73076923,26.31730769,36.71153846,2534.375,31.10576923,invertivore,7.729636278,1.104233754,2.566666667,3.192666667,2.937666667,0.255,1.227666667,58.20933333,4.420333333,53.789,0.424333333,0.022666667,2.050666667,1320.507,16.2,16.26666667,25.6,25.6,5.233333333,5.233333333,4.55,NA
February,1997,Shark,24.73076923,26.31730769,36.71153846,2534.375,31.10576923,omnivore,1.464158178,0.209165454,2.566666667,3.192666667,2.937666667,0.255,1.227666667,58.20933333,4.420333333,53.789,0.424333333,0.022666667,2.050666667,1320.507,16.2,16.26666667,25.6,25.6,5.233333333,5.233333333,4.55,NA
February,1997,Shark,24.73076923,26.31730769,36.71153846,2534.375,31.10576923,planktivore,0.06296713,0.0089953,2.566666667,3.192666667,2.937666667,0.255,1.227666667,58.20933333,4.420333333,53.789,0.424333333,0.022666667,2.050666667,1320.507,16.2,16.26666667,25.6,25.6,5.233333333,5.233333333,4.55,NA
February,1997,Taylor,11.46753247,25.46753247,31.97402597,3013.636364,33.76623377,invertivore,8.89968602,1.271383713,2.083333333,0.656166667,0.474333333,0.182,1.672333333,39.41116667,2.328166667,37.08316667,0.250166667,0.032333333,0.648666667,676.8611667,25.46666667,26.26666667,24.75,24.8,6.9,6.766666667,8.55,NA
February,1997,Taylor,11.46753247,25.46753247,31.97402597,3013.636364,33.76623377,omnivore,1.078258924,0.154036989,2.083333333,0.656166667,0.474333333,0.182,1.672333333,39.41116667,2.328166667,37.08316667,0.250166667,0.032333333,0.648666667,676.8611667,25.46666667,26.26666667,24.75,24.8,6.9,6.766666667,8.55,NA
February,1997,Taylor,11.46753247,25.46753247,31.97402597,3013.636364,33.76623377,algivore,0.086874447,0.012410637,2.083333333,0.656166667,0.474333333,0.182,1.672333333,39.41116667,2.328166667,37.08316667,0.250166667,0.032333333,0.648666667,676.8611667,25.46666667,26.26666667,24.75,24.8,6.9,6.766666667,8.55,NA
February,1997,Taylor,11.46753247,25.46753247,31.97402597,3013.636364,33.76623377,planktivore,0.554271623,0.07918166,2.083333333,0.656166667,0.474333333,0.182,1.672333333,39.41116667,2.328166667,37.08316667,0.250166667,0.032333333,0.648666667,676.8611667,25.46666667,26.26666667,24.75,24.8,6.9,6.766666667,8.55,NA
February,1998,Shark,25.14285714,22.8952381,31.88571429,2165.47619,58.02857143,algivore,1.067150007,0.152449999,2.566666667,1.883666667,1.720333333,0.163666667,0.747,46.62433333,2.630333333,43.994,0.476333333,0.063,1.501666667,1005.444333,9.066666667,9.3,21.96666667,21.86666667,5.8,5.8,3.533333333,NA
February,1998,Shark,25.14285714,22.8952381,31.88571429,2165.47619,58.02857143,invertivore,19.89803912,2.842577014,2.566666667,1.883666667,1.720333333,0.163666667,0.747,46.62433333,2.630333333,43.994,0.476333333,0.063,1.501666667,1005.444333,9.066666667,9.3,21.96666667,21.86666667,5.8,5.8,3.533333333,NA
February,1998,Shark,25.14285714,22.8952381,31.88571429,2165.47619,58.02857143,omnivore,0.880574363,0.125796338,2.566666667,1.883666667,1.720333333,0.163666667,0.747,46.62433333,2.630333333,43.994,0.476333333,0.063,1.501666667,1005.444333,9.066666667,9.3,21.96666667,21.86666667,5.8,5.8,3.533333333,NA
February,1998,Shark,25.14285714,22.8952381,31.88571429,2165.47619,58.02857143,piscivore,0.9142878,0.130612545,2.566666667,1.883666667,1.720333333,0.163666667,0.747,46.62433333,2.630333333,43.994,0.476333333,0.063,1.501666667,1005.444333,9.066666667,9.3,21.96666667,21.86666667,5.8,5.8,3.533333333,NA
February,1998,Shark,25.14285714,22.8952381,31.88571429,2165.47619,58.02857143,detrivore,3.63040844,0.51862978,2.566666667,1.883666667,1.720333333,0.163666667,0.747,46.62433333,2.630333333,43.994,0.476333333,0.063,1.501666667,1005.444333,9.066666667,9.3,21.96666667,21.86666667,5.8,5.8,3.533333333,NA
February,1998,Taylor,22.0989011,23.43406593,35.75824176,1566.758242,50.31318681,omnivore,0.991610606,0.141791098,2.083333333,2.2115,1.951833333,0.26,5.168,37.13383333,7.379333333,29.75483333,0.393333333,0.042166667,1.113,542.2428333,19.7,20.26666667,24,23.96666667,7.766666667,7.933333333,24.65,NA
February,1998,Taylor,22.0989011,23.43406593,35.75824176,1566.758242,50.31318681,invertivore,3.032346568,0.43481488,2.083333333,2.2115,1.951833333,0.26,5.168,37.13383333,7.379333333,29.75483333,0.393333333,0.042166667,1.113,542.2428333,19.7,20.26666667,24,23.96666667,7.766666667,7.933333333,24.65,NA
February,1998,Taylor,22.0989011,23.43406593,35.75824176,1566.758242,50.31318681,piscivore,0.71312867,0.10187552,2.083333333,2.2115,1.951833333,0.26,5.168,37.13383333,7.379333333,29.75483333,0.393333333,0.042166667,1.113,542.2428333,19.7,20.26666667,24,23.96666667,7.766666667,7.933333333,24.65,NA
February,1998,Taylor,22.0989011,23.43406593,35.75824176,1566.758242,50.31318681,detrivore,1.54571261,0.22081609,2.083333333,2.2115,1.951833333,0.26,5.168,37.13383333,7.379333333,29.75483333,0.393333333,0.042166667,1.113,542.2428333,19.7,20.26666667,24,23.96666667,7.766666667,7.933333333,24.65,NA
February,1998,Taylor,22.0989011,23.43406593,35.75824176,1566.758242,50.31318681,algivore,0.109044335,0.01557776,2.083333333,2.2115,1.951833333,0.26,5.168,37.13383333,7.379333333,29.75483333,0.393333333,0.042166667,1.113,542.2428333,19.7,20.26666667,24,23.96666667,7.766666667,7.933333333,24.65,NA
February,1999,Shark,17.39655172,29.05747126,23.10344828,2808.62069,45.20689655,invertivore,10.58362799,1.511946858,2.566666667,1.718666667,1.595,0.123666667,0.861666667,47.65866667,2.580333333,45.07833333,0.302,0.024333333,1.324,1072.923667,10.36666667,10.4,21.73333333,21.73333333,6.166666667,6.133333333,2.033333333,NA
February,1999,Shark,17.39655172,29.05747126,23.10344828,2808.62069,45.20689655,detrivore,2.72213087,0.38887584,2.566666667,1.718666667,1.595,0.123666667,0.861666667,47.65866667,2.580333333,45.07833333,0.302,0.024333333,1.324,1072.923667,10.36666667,10.4,21.73333333,21.73333333,6.166666667,6.133333333,2.033333333,NA
February,1999,Shark,17.39655172,29.05747126,23.10344828,2808.62069,45.20689655,planktivore,0,0,2.566666667,1.718666667,1.595,0.123666667,0.861666667,47.65866667,2.580333333,45.07833333,0.302,0.024333333,1.324,1072.923667,10.36666667,10.4,21.73333333,21.73333333,6.166666667,6.133333333,2.033333333,NA
February,1999,Shark,17.39655172,29.05747126,23.10344828,2808.62069,45.20689655,omnivore,1.520339762,0.217191393,2.566666667,1.718666667,1.595,0.123666667,0.861666667,47.65866667,2.580333333,45.07833333,0.302,0.024333333,1.324,1072.923667,10.36666667,10.4,21.73333333,21.73333333,6.166666667,6.133333333,2.033333333,NA
February,1999,Shark,17.39655172,29.05747126,23.10344828,2808.62069,45.20689655,algivore,1.729117927,0.247016848,2.566666667,1.718666667,1.595,0.123666667,0.861666667,47.65866667,2.580333333,45.07833333,0.302,0.024333333,1.324,1072.923667,10.36666667,10.4,21.73333333,21.73333333,6.166666667,6.133333333,2.033333333,NA
February,1999,Shark,17.39655172,29.05747126,23.10344828,2808.62069,45.20689655,piscivore,0.57982029,0.08283147,2.566666667,1.718666667,1.595,0.123666667,0.861666667,47.65866667,2.580333333,45.07833333,0.302,0.024333333,1.324,1072.923667,10.36666667,10.4,21.73333333,21.73333333,6.166666667,6.133333333,2.033333333,NA
February,1999,Taylor,16.14285714,29.36263736,54.50549451,4365.384615,35.05494505,planktivore,0.28170549,0.04024364,2.083333333,1.6415,1.467833333,0.174,2.488833333,42.03533333,4.130166667,37.90516667,0.179666667,0.021166667,0.550333333,-2897.992833,25.95,25.95,24.71666667,24.75,6.966666667,7.016666667,2.465,NA
February,1999,Taylor,16.14285714,29.36263736,54.50549451,4365.384615,35.05494505,algivore,0.48452768,0.069218238,2.083333333,1.6415,1.467833333,0.174,2.488833333,42.03533333,4.130166667,37.90516667,0.179666667,0.021166667,0.550333333,-2897.992833,25.95,25.95,24.71666667,24.75,6.966666667,7.016666667,2.465,NA
February,1999,Taylor,16.14285714,29.36263736,54.50549451,4365.384615,35.05494505,invertivore,8.153548914,1.164792703,2.083333333,1.6415,1.467833333,0.174,2.488833333,42.03533333,4.130166667,37.90516667,0.179666667,0.021166667,0.550333333,-2897.992833,25.95,25.95,24.71666667,24.75,6.966666667,7.016666667,2.465,NA
February,1999,Taylor,16.14285714,29.36263736,54.50549451,4365.384615,35.05494505,omnivore,1.437221615,0.205317375,2.083333333,1.6415,1.467833333,0.174,2.488833333,42.03533333,4.130166667,37.90516667,0.179666667,0.021166667,0.550333333,-2897.992833,25.95,25.95,24.71666667,24.75,6.966666667,7.016666667,2.465,NA
February,1999,Taylor,16.14285714,29.36263736,54.50549451,4365.384615,35.05494505,detrivore,0.73568068,0.10509724,2.083333333,1.6415,1.467833333,0.174,2.488833333,42.03533333,4.130166667,37.90516667,0.179666667,0.021166667,0.550333333,-2897.992833,25.95,25.95,24.71666667,24.75,6.966666667,7.016666667,2.465,NA
February,2000,Shark,17.7012987,27.49350649,15.62337662,1866.233766,49.97402597,algivore,1.313370771,0.187624396,2.566666667,1.314333333,1.255333333,0.059333333,1.739333333,47.778,3.053666667,44.72466667,0.802666667,0.038666667,5.055,1390.764,8.066666667,8.2,21.1,21.06666667,7.566666667,7.7,2.366666667,NA
February,2000,Shark,17.7012987,27.49350649,15.62337662,1866.233766,49.97402597,omnivore,1.527965291,0.218280754,2.566666667,1.314333333,1.255333333,0.059333333,1.739333333,47.778,3.053666667,44.72466667,0.802666667,0.038666667,5.055,1390.764,8.066666667,8.2,21.1,21.06666667,7.566666667,7.7,2.366666667,NA
February,2000,Shark,17.7012987,27.49350649,15.62337662,1866.233766,49.97402597,planktivore,0.07527938,0.0107542,2.566666667,1.314333333,1.255333333,0.059333333,1.739333333,47.778,3.053666667,44.72466667,0.802666667,0.038666667,5.055,1390.764,8.066666667,8.2,21.1,21.06666667,7.566666667,7.7,2.366666667,NA
February,2000,Shark,17.7012987,27.49350649,15.62337662,1866.233766,49.97402597,invertivore,14.68353097,2.097647273,2.566666667,1.314333333,1.255333333,0.059333333,1.739333333,47.778,3.053666667,44.72466667,0.802666667,0.038666667,5.055,1390.764,8.066666667,8.2,21.1,21.06666667,7.566666667,7.7,2.366666667,NA
February,2000,Shark,17.7012987,27.49350649,15.62337662,1866.233766,49.97402597,detrivore,1.14806051,0.164008645,2.566666667,1.314333333,1.255333333,0.059333333,1.739333333,47.778,3.053666667,44.72466667,0.802666667,0.038666667,5.055,1390.764,8.066666667,8.2,21.1,21.06666667,7.566666667,7.7,2.366666667,NA
February,2000,Taylor,10.15384615,26.51648352,26.98901099,3198.351648,40.34065934,detrivore,0.467240757,0.06674868,2.083333333,0.961833333,0.909,0.047666667,0.750166667,30.12366667,1.712333333,28.41133333,0.358333333,0.090833333,1.641666667,664.2951667,21.18333333,21.4,23.13333333,23.1,6.366666667,6.383333333,3.583333333,NA
February,2000,Taylor,10.15384615,26.51648352,26.98901099,3198.351648,40.34065934,invertivore,1.871710424,0.267387204,2.083333333,0.961833333,0.909,0.047666667,0.750166667,30.12366667,1.712333333,28.41133333,0.358333333,0.090833333,1.641666667,664.2951667,21.18333333,21.4,23.13333333,23.1,6.366666667,6.383333333,3.583333333,NA
February,2000,Taylor,10.15384615,26.51648352,26.98901099,3198.351648,40.34065934,omnivore,0.735439128,0.105062731,2.083333333,0.961833333,0.909,0.047666667,0.750166667,30.12366667,1.712333333,28.41133333,0.358333333,0.090833333,1.641666667,664.2951667,21.18333333,21.4,23.13333333,23.1,6.366666667,6.383333333,3.583333333,NA
February,2000,Taylor,10.15384615,26.51648352,26.98901099,3198.351648,40.34065934,planktivore,0.29665234,0.042378905,2.083333333,0.961833333,0.909,0.047666667,0.750166667,30.12366667,1.712333333,28.41133333,0.358333333,0.090833333,1.641666667,664.2951667,21.18333333,21.4,23.13333333,23.1,6.366666667,6.383333333,3.583333333,NA
February,2001,Shark,11.76190476,29.73809524,9.5,1394.047619,23.23809524,algivore,3.723151213,0.531878745,2.566666667,1.711,1.541333333,0.170333333,0.725333333,37.431,2.436,34.995,0.771,0.046,1.675666667,991.618,24.73333333,24.96666667,23.93333333,23.93333333,4.7,5.166666667,3.26,NA
February,2001,Shark,11.76190476,29.73809524,9.5,1394.047619,23.23809524,invertivore,5.311415982,0.75877371,2.566666667,1.711,1.541333333,0.170333333,0.725333333,37.431,2.436,34.995,0.771,0.046,1.675666667,991.618,24.73333333,24.96666667,23.93333333,23.93333333,4.7,5.166666667,3.26,NA
February,2001,Shark,11.76190476,29.73809524,9.5,1394.047619,23.23809524,omnivore,1.0517358,0.150247972,2.566666667,1.711,1.541333333,0.170333333,0.725333333,37.431,2.436,34.995,0.771,0.046,1.675666667,991.618,24.73333333,24.96666667,23.93333333,23.93333333,4.7,5.166666667,3.26,NA
February,2001,Taylor,8.971428571,37.51428571,25.42857143,1905.714286,21,detrivore,0.44405862,0.06343695,2.083333333,0.978666667,0.7555,0.223166667,1.887,38.20983333,2.865166667,35.34466667,0.415333333,0.055833333,0.466,725.9721667,30.91666667,30.95,23.58333333,23.5,6.666666667,6.733333333,7.968333333,NA
February,2001,Taylor,8.971428571,37.51428571,25.42857143,1905.714286,21,omnivore,0.892501654,0.127500238,2.083333333,0.978666667,0.7555,0.223166667,1.887,38.20983333,2.865166667,35.34466667,0.415333333,0.055833333,0.466,725.9721667,30.91666667,30.95,23.58333333,23.5,6.666666667,6.733333333,7.968333333,NA
February,2001,Taylor,8.971428571,37.51428571,25.42857143,1905.714286,21,invertivore,5.425462996,0.775066147,2.083333333,0.978666667,0.7555,0.223166667,1.887,38.20983333,2.865166667,35.34466667,0.415333333,0.055833333,0.466,725.9721667,30.91666667,30.95,23.58333333,23.5,6.666666667,6.733333333,7.968333333,NA
February,2001,Taylor,8.971428571,37.51428571,25.42857143,1905.714286,21,algivore,0.143129905,0.02044713,2.083333333,0.978666667,0.7555,0.223166667,1.887,38.20983333,2.865166667,35.34466667,0.415333333,0.055833333,0.466,725.9721667,30.91666667,30.95,23.58333333,23.5,6.666666667,6.733333333,7.968333333,NA
February,2002,Shark,19.15873016,23.47619048,33.04761905,2500,29.71428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
February,2002,Taylor,10.1875,31,47.5,3481.25,38.4375,piscivore,4.42304012,0.63186287,2.083333333,0.4945,0.410333333,0.084333333,0.679166667,21.617,1.173666667,20.44316667,0.267333333,0.022166667,1.344833333,593.0071667,23.16333333,22.96833333,19.09166667,19.02,7.551666667,7.428333333,7.115,NA
February,2002,Taylor,10.1875,31,47.5,3481.25,38.4375,algivore,0.30931434,0.044187765,2.083333333,0.4945,0.410333333,0.084333333,0.679166667,21.617,1.173666667,20.44316667,0.267333333,0.022166667,1.344833333,593.0071667,23.16333333,22.96833333,19.09166667,19.02,7.551666667,7.428333333,7.115,NA
February,2002,Taylor,10.1875,31,47.5,3481.25,38.4375,detrivore,2.52450573,0.360643673,2.083333333,0.4945,0.410333333,0.084333333,0.679166667,21.617,1.173666667,20.44316667,0.267333333,0.022166667,1.344833333,593.0071667,23.16333333,22.96833333,19.09166667,19.02,7.551666667,7.428333333,7.115,NA
February,2002,Taylor,10.1875,31,47.5,3481.25,38.4375,invertivore,13.38667735,1.912382474,2.083333333,0.4945,0.410333333,0.084333333,0.679166667,21.617,1.173666667,20.44316667,0.267333333,0.022166667,1.344833333,593.0071667,23.16333333,22.96833333,19.09166667,19.02,7.551666667,7.428333333,7.115,NA
February,2002,Taylor,10.1875,31,47.5,3481.25,38.4375,omnivore,0.749590413,0.107084344,2.083333333,0.4945,0.410333333,0.084333333,0.679166667,21.617,1.173666667,20.44316667,0.267333333,0.022166667,1.344833333,593.0071667,23.16333333,22.96833333,19.09166667,19.02,7.551666667,7.428333333,7.115,NA
February,2003,Shark,28.57142857,22.63392857,66.17857143,3398.214286,21.95535714,omnivore,0.608008845,0.097793072,2.566666667,2.871,2.631,0.239666667,1.993333333,46.57766667,4.864333333,41.71333333,0.362666667,0.160333333,2.034666667,963.715,20.10666667,20.19333333,24.59666667,24.46333333,4.403333333,4.09,3.596666667,7.74
February,2003,Shark,28.57142857,22.63392857,66.17857143,3398.214286,21.95535714,planktivore,0.174660875,0.02495155,2.566666667,2.871,2.631,0.239666667,1.993333333,46.57766667,4.864333333,41.71333333,0.362666667,0.160333333,2.034666667,963.715,20.10666667,20.19333333,24.59666667,24.46333333,4.403333333,4.09,3.596666667,7.74
February,2003,Shark,28.57142857,22.63392857,66.17857143,3398.214286,21.95535714,algivore,0.413524197,0.059074887,2.566666667,2.871,2.631,0.239666667,1.993333333,46.57766667,4.864333333,41.71333333,0.362666667,0.160333333,2.034666667,963.715,20.10666667,20.19333333,24.59666667,24.46333333,4.403333333,4.09,3.596666667,7.74
February,2003,Shark,28.57142857,22.63392857,66.17857143,3398.214286,21.95535714,piscivore,2.72956268,0.38993753,2.566666667,2.871,2.631,0.239666667,1.993333333,46.57766667,4.864333333,41.71333333,0.362666667,0.160333333,2.034666667,963.715,20.10666667,20.19333333,24.59666667,24.46333333,4.403333333,4.09,3.596666667,7.74
February,2003,Shark,28.57142857,22.63392857,66.17857143,3398.214286,21.95535714,invertivore,2.553134588,0.465597012,2.566666667,2.871,2.631,0.239666667,1.993333333,46.57766667,4.864333333,41.71333333,0.362666667,0.160333333,2.034666667,963.715,20.10666667,20.19333333,24.59666667,24.46333333,4.403333333,4.09,3.596666667,7.74
February,2003,Taylor,29.66666667,26.15555556,66.26666667,2537.777778,30.55555556,algivore,0.02671153,0.00534231,2.083333333,1.394,1.159666667,0.234166667,2.666833333,35.64483333,4.060666667,31.58433333,0.268833333,0.1205,0.947333333,582.3578333,27.725,27.6,23.81666667,23.73666667,5.913333333,5.933333333,5.076666667,7.906666667
February,2003,Taylor,29.66666667,26.15555556,66.26666667,2537.777778,30.55555556,omnivore,0.723983776,0.144796754,2.083333333,1.394,1.159666667,0.234166667,2.666833333,35.64483333,4.060666667,31.58433333,0.268833333,0.1205,0.947333333,582.3578333,27.725,27.6,23.81666667,23.73666667,5.913333333,5.933333333,5.076666667,7.906666667
February,2003,Taylor,29.66666667,26.15555556,66.26666667,2537.777778,30.55555556,piscivore,0.88902238,0.17780447,2.083333333,1.394,1.159666667,0.234166667,2.666833333,35.64483333,4.060666667,31.58433333,0.268833333,0.1205,0.947333333,582.3578333,27.725,27.6,23.81666667,23.73666667,5.913333333,5.933333333,5.076666667,7.906666667
February,2003,Taylor,29.66666667,26.15555556,66.26666667,2537.777778,30.55555556,invertivore,1.094037075,0.218807416,2.083333333,1.394,1.159666667,0.234166667,2.666833333,35.64483333,4.060666667,31.58433333,0.268833333,0.1205,0.947333333,582.3578333,27.725,27.6,23.81666667,23.73666667,5.913333333,5.933333333,5.076666667,7.906666667
February,2004,Shark,14.31746032,20.3968254,59.34126984,3921.825397,41.22222222,invertivore,9.41077029,1.344395763,2.566666667,2.739666667,2.545666667,0.194333333,1.725666667,40.08566667,4.465333333,35.62,0.313,0.032333333,1.980666667,1087.020667,10.28666667,10.28,22.11,22.09666667,6.84,6.706666667,1.76,7.526666667
February,2004,Shark,14.31746032,20.3968254,59.34126984,3921.825397,41.22222222,piscivore,1.166921575,0.166703085,2.566666667,2.739666667,2.545666667,0.194333333,1.725666667,40.08566667,4.465333333,35.62,0.313,0.032333333,1.980666667,1087.020667,10.28666667,10.28,22.11,22.09666667,6.84,6.706666667,1.76,7.526666667
February,2004,Shark,14.31746032,20.3968254,59.34126984,3921.825397,41.22222222,planktivore,0.283804277,0.040543467,2.566666667,2.739666667,2.545666667,0.194333333,1.725666667,40.08566667,4.465333333,35.62,0.313,0.032333333,1.980666667,1087.020667,10.28666667,10.28,22.11,22.09666667,6.84,6.706666667,1.76,7.526666667
February,2004,Shark,14.31746032,20.3968254,59.34126984,3921.825397,41.22222222,detrivore,2.035759299,0.290822758,2.566666667,2.739666667,2.545666667,0.194333333,1.725666667,40.08566667,4.465333333,35.62,0.313,0.032333333,1.980666667,1087.020667,10.28666667,10.28,22.11,22.09666667,6.84,6.706666667,1.76,7.526666667
February,2004,Shark,14.31746032,20.3968254,59.34126984,3921.825397,41.22222222,omnivore,0.854977888,0.122139699,2.566666667,2.739666667,2.545666667,0.194333333,1.725666667,40.08566667,4.465333333,35.62,0.313,0.032333333,1.980666667,1087.020667,10.28666667,10.28,22.11,22.09666667,6.84,6.706666667,1.76,7.526666667
February,2004,Shark,14.31746032,20.3968254,59.34126984,3921.825397,41.22222222,algivore,0.19050739,0.02721534,2.566666667,2.739666667,2.545666667,0.194333333,1.725666667,40.08566667,4.465333333,35.62,0.313,0.032333333,1.980666667,1087.020667,10.28666667,10.28,22.11,22.09666667,6.84,6.706666667,1.76,7.526666667
February,2004,Taylor,8.955555556,23.84444444,64.13333333,2248.888889,43.88888889,omnivore,0.933750116,0.18675002,2.083333333,1.065,0.919833333,0.145333333,1.921833333,42.08633333,2.987,39.09933333,0.198,0.039166667,0.578333333,546.6458333,26.52666667,26.515,24.39,24.35833333,5.716666667,5.86,2.106666667,7.995
February,2004,Taylor,8.955555556,23.84444444,64.13333333,2248.888889,43.88888889,invertivore,1.462767686,0.292553524,2.083333333,1.065,0.919833333,0.145333333,1.921833333,42.08633333,2.987,39.09933333,0.198,0.039166667,0.578333333,546.6458333,26.52666667,26.515,24.39,24.35833333,5.716666667,5.86,2.106666667,7.995
February,2004,Taylor,8.955555556,23.84444444,64.13333333,2248.888889,43.88888889,detrivore,0.87780085,0.17556017,2.083333333,1.065,0.919833333,0.145333333,1.921833333,42.08633333,2.987,39.09933333,0.198,0.039166667,0.578333333,546.6458333,26.52666667,26.515,24.39,24.35833333,5.716666667,5.86,2.106666667,7.995
February,2004,Taylor,8.955555556,23.84444444,64.13333333,2248.888889,43.88888889,planktivore,0.364549523,0.072909903,2.083333333,1.065,0.919833333,0.145333333,1.921833333,42.08633333,2.987,39.09933333,0.198,0.039166667,0.578333333,546.6458333,26.52666667,26.515,24.39,24.35833333,5.716666667,5.86,2.106666667,7.995
February,2004,Taylor,8.955555556,23.84444444,64.13333333,2248.888889,43.88888889,piscivore,13.04098312,2.60819662,2.083333333,1.065,0.919833333,0.145333333,1.921833333,42.08633333,2.987,39.09933333,0.198,0.039166667,0.578333333,546.6458333,26.52666667,26.515,24.39,24.35833333,5.716666667,5.86,2.106666667,7.995
February,2005,Shark,19.50892857,21.99107143,54.95535714,4666.964286,23.90178571,planktivore,0.62586307,0.089409014,2.566666667,4.119666667,3.692,0.427666667,1.428333333,29.71366667,5.547666667,24.16633333,0.591666667,0.042,1.738666667,1212.159667,14.04666667,14.83666667,20.59,20.44666667,6.58,6.8,2.956666667,7.54
February,2005,Shark,19.50892857,21.99107143,54.95535714,4666.964286,23.90178571,detrivore,0.36084145,0.05154878,2.566666667,4.119666667,3.692,0.427666667,1.428333333,29.71366667,5.547666667,24.16633333,0.591666667,0.042,1.738666667,1212.159667,14.04666667,14.83666667,20.59,20.44666667,6.58,6.8,2.956666667,7.54
February,2005,Shark,19.50892857,21.99107143,54.95535714,4666.964286,23.90178571,omnivore,1.070593608,0.152941945,2.566666667,4.119666667,3.692,0.427666667,1.428333333,29.71366667,5.547666667,24.16633333,0.591666667,0.042,1.738666667,1212.159667,14.04666667,14.83666667,20.59,20.44666667,6.58,6.8,2.956666667,7.54
February,2005,Shark,19.50892857,21.99107143,54.95535714,4666.964286,23.90178571,piscivore,30.18339393,4.311913428,2.566666667,4.119666667,3.692,0.427666667,1.428333333,29.71366667,5.547666667,24.16633333,0.591666667,0.042,1.738666667,1212.159667,14.04666667,14.83666667,20.59,20.44666667,6.58,6.8,2.956666667,7.54
February,2005,Shark,19.50892857,21.99107143,54.95535714,4666.964286,23.90178571,algivore,0.06345652,0.009065218,2.566666667,4.119666667,3.692,0.427666667,1.428333333,29.71366667,5.547666667,24.16633333,0.591666667,0.042,1.738666667,1212.159667,14.04666667,14.83666667,20.59,20.44666667,6.58,6.8,2.956666667,7.54
February,2005,Shark,19.50892857,21.99107143,54.95535714,4666.964286,23.90178571,invertivore,9.292497253,1.327499597,2.566666667,4.119666667,3.692,0.427666667,1.428333333,29.71366667,5.547666667,24.16633333,0.591666667,0.042,1.738666667,1212.159667,14.04666667,14.83666667,20.59,20.44666667,6.58,6.8,2.956666667,7.54
February,2005,Taylor,9.6,27.4,53.48888889,5005.555556,23.17777778,invertivore,0.897445016,0.179488999,2.083333333,1.345333333,0.952166667,0.393,2.646166667,25.3665,3.991333333,21.375,0.282833333,0.027166667,0.634166667,627.6458333,36.5,36.89166667,22.105,22.085,6.263333333,6.365,2.691666667,8.035
February,2005,Taylor,9.6,27.4,53.48888889,5005.555556,23.17777778,omnivore,0.297175261,0.059435053,2.083333333,1.345333333,0.952166667,0.393,2.646166667,25.3665,3.991333333,21.375,0.282833333,0.027166667,0.634166667,627.6458333,36.5,36.89166667,22.105,22.085,6.263333333,6.365,2.691666667,8.035
February,2005,Taylor,9.6,27.4,53.48888889,5005.555556,23.17777778,algivore,0.1572845,0.0314569,2.083333333,1.345333333,0.952166667,0.393,2.646166667,25.3665,3.991333333,21.375,0.282833333,0.027166667,0.634166667,627.6458333,36.5,36.89166667,22.105,22.085,6.263333333,6.365,2.691666667,8.035
